time,R,H,I,E,S
8.828145,181,0,111,260,9448
8.829383,181,0,112,259,9448
8.838348,182,0,111,259,9448
8.842189,183,0,110,259,9448
8.846809,184,0,109,259,9448
8.856566,184,0,109,260,9447
8.857158,184,0,109,261,9446
8.870389,184,0,109,262,9445
8.881048,184,0,109,263,9444
8.891756,184,0,109,264,9443
8.893818,184,0,109,265,9442
8.894125,184,0,110,264,9442
8.911888,184,0,110,265,9441
8.917654,184,0,110,266,9440
8.921841,184,0,110,267,9439
8.939976,184,0,110,268,9438
8.945128,184,0,111,267,9438
8.952336,184,0,111,268,9437
8.953180,184,0,111,269,9436
8.956818,184,0,111,270,9435
8.960304,184,0,111,271,9434
8.966606,184,0,111,272,9433
8.993557,184,0,111,273,9432
8.993881,184,0,111,274,9431
8.999399,184,0,111,275,9430
9.003605,184,0,112,274,9430
9.008265,184,0,112,275,9429
9.009172,184,0,113,274,9429
9.013669,184,0,113,275,9428
9.015513,184,0,113,276,9427
9.022904,184,0,114,275,9427
9.029601,184,0,114,276,9426
9.034261,184,0,115,275,9426
9.035342,185,0,114,275,9426
9.037389,186,0,113,275,9426
9.049163,186,0,114,274,9426
9.052398,186,0,114,275,9425
9.066820,186,0,114,276,9424
9.071426,186,0,114,277,9423
9.071801,186,0,115,276,9423
9.074918,186,0,115,277,9422
9.086835,186,0,115,278,9421
9.091528,186,0,116,277,9421
9.102421,186,0,116,278,9420
9.102839,186,0,116,279,9419
9.115883,186,0,117,278,9419
9.128675,186,0,118,277,9419
9.135013,186,0,118,278,9418
9.143341,186,0,119,277,9418
9.144955,187,0,118,277,9418
9.145308,188,0,117,277,9418
9.149106,188,0,118,276,9418
9.149172,189,0,117,276,9418
9.149921,189,0,117,277,9417
9.165326,189,0,117,278,9416
9.179892,189,0,117,279,9415
9.182036,190,0,116,279,9415
9.192059,190,0,117,278,9415
9.194453,190,0,118,277,9415
9.221611,191,0,117,277,9415
9.230268,191,0,118,276,9415
9.231352,191,0,118,277,9414
9.236175,191,0,118,278,9413
9.247182,191,0,118,279,9412
9.250911,191,0,119,278,9412
9.255496,192,0,118,278,9412
9.255584,192,0,118,279,9411
9.262051,192,0,118,280,9410
9.264726,192,0,118,281,9409
9.273506,193,0,117,281,9409
9.280936,193,0,117,282,9408
9.285301,194,0,116,282,9408
9.300118,194,0,117,281,9408
9.301418,195,0,116,281,9408
9.302345,195,0,117,280,9408
9.303344,195,0,118,279,9408
9.304182,195,0,118,280,9407
9.304616,195,0,119,279,9407
9.305677,196,0,118,279,9407
9.309803,196,0,119,278,9407
9.311993,197,0,118,278,9407
9.312108,198,0,117,278,9407
9.313584,199,0,116,278,9407
9.320170,199,0,116,279,9406
9.322827,199,0,116,280,9405
9.345247,199,0,116,281,9404
9.352081,200,0,115,281,9404
9.364330,200,0,116,280,9404
9.364893,200,0,116,281,9403
9.368663,200,0,116,282,9402
9.370652,200,0,117,281,9402
9.371485,201,0,116,281,9402
9.375016,201,0,117,280,9402
9.375173,202,0,116,280,9402
9.375296,202,0,117,279,9402
9.377323,202,0,117,280,9401
9.379306,202,0,117,281,9400
9.381259,202,0,117,282,9399
9.399891,202,0,117,283,9398
9.409007,203,0,116,283,9398
9.421803,203,0,116,284,9397
9.430902,204,0,115,284,9397
9.435261,204,0,116,283,9397
9.436332,204,0,116,284,9396
9.444110,204,0,117,283,9396
9.444304,204,0,118,282,9396
9.448277,204,0,118,283,9395
9.448502,204,0,119,282,9395
9.454960,204,0,119,283,9394
9.455491,204,0,120,282,9394
9.458368,204,0,120,283,9393
9.459315,204,0,121,282,9393
9.465841,204,0,121,283,9392
9.472801,204,0,122,282,9392
9.481217,204,0,123,281,9392
9.482559,204,0,123,282,9391
9.486507,204,0,124,281,9391
9.487383,204,0,125,280,9391
9.493943,204,0,125,281,9390
9.496680,204,0,126,280,9390
9.497924,204,0,127,279,9390
9.508771,204,0,127,280,9389
9.517877,204,0,127,281,9388
9.519952,205,0,126,281,9388
9.520865,205,0,126,282,9387
9.521276,205,0,126,283,9386
9.523446,205,0,127,282,9386
9.530036,205,0,127,283,9385
9.530289,205,0,128,282,9385
9.531359,205,0,129,281,9385
9.533431,205,0,129,282,9384
9.537450,206,0,128,282,9384
9.552365,207,0,127,282,9384
9.559127,208,0,126,282,9384
9.565100,208,0,126,283,9383
9.567653,208,0,127,282,9383
9.569488,208,0,128,281,9383
9.573940,208,0,128,282,9382
9.577754,208,0,129,281,9382
9.580711,209,0,128,281,9382
9.590982,209,0,129,280,9382
9.596479,209,0,129,281,9381
9.603611,210,0,128,281,9381
9.606798,210,0,129,280,9381
9.608335,210,0,130,279,9381
9.612147,210,0,131,278,9381
9.625709,210,0,131,279,9380
9.627812,210,0,131,280,9379
9.633730,211,0,130,280,9379
9.642304,212,0,129,280,9379
9.649989,212,0,129,281,9378
9.657443,212,0,130,280,9378
9.657905,213,0,129,280,9378
9.674186,213,0,129,281,9377
9.679422,213,0,130,280,9377
9.693233,214,0,129,280,9377
9.694379,214,0,129,281,9376
9.695025,214,0,129,282,9375
9.700911,214,0,129,283,9374
9.709310,214,0,130,282,9374
9.713949,214,0,130,283,9373
9.719353,214,0,130,284,9372
9.724660,214,0,130,285,9371
9.730646,214,0,130,286,9370
9.737059,214,0,130,287,9369
9.757702,214,0,130,288,9368
9.758366,214,0,131,287,9368
9.761423,214,0,131,288,9367
9.761455,214,0,131,289,9366
9.787938,214,0,131,290,9365
9.799303,215,0,130,290,9365
9.807696,215,0,130,291,9364
9.810853,215,0,130,292,9363
9.811336,215,0,130,293,9362
9.811729,216,0,129,293,9362
9.816281,216,0,129,294,9361
9.817985,216,0,129,295,9360
9.818817,216,0,130,294,9360
9.824223,217,0,129,294,9360
9.828613,217,0,129,295,9359
9.831829,218,0,128,295,9359
9.838194,218,0,129,294,9359
9.840833,218,0,130,293,9359
9.844043,219,0,129,293,9359
9.854312,219,0,130,292,9359
9.855777,220,0,129,292,9359
9.857506,220,0,130,291,9359
9.858433,220,0,130,292,9358
9.858705,221,0,129,292,9358
9.873241,221,0,129,293,9357
9.878602,222,0,128,293,9357
9.900948,222,0,129,292,9357
9.904266,222,0,129,293,9356
9.905815,222,0,130,292,9356
9.913356,223,0,129,292,9356
9.921621,223,0,129,293,9355
9.924218,223,0,129,294,9354
9.939059,223,0,130,293,9354
9.941114,223,0,131,292,9354
9.943334,223,0,131,293,9353
9.944899,223,0,131,294,9352
9.952379,223,0,132,293,9352
9.956639,224,0,131,293,9352
9.956771,225,0,130,293,9352
9.964823,225,0,131,292,9352
9.966705,225,0,131,293,9351
9.971434,225,0,131,294,9350
9.979700,225,0,131,295,9349
9.982671,225,0,132,294,9349
9.999810,226,0,131,294,9349
10.003242,226,0,131,295,9348
10.011147,226,0,131,296,9347
10.018046,226,0,131,297,9346
10.022176,226,0,132,296,9346
10.022877,227,0,131,296,9346
10.023403,227,0,131,297,9345
10.023762,227,0,131,298,9344
10.027014,227,0,131,299,9343
10.028964,227,0,132,298,9343
10.031045,227,0,132,299,9342
10.041961,228,0,131,299,9342
10.043158,228,0,131,300,9341
10.043465,228,0,131,301,9340
10.046241,228,0,132,300,9340
10.046972,229,0,131,300,9340
10.047307,229,0,131,301,9339
10.053369,229,0,132,300,9339
10.063707,229,0,133,299,9339
10.073039,229,0,134,298,9339
10.075091,229,0,135,297,9339
10.082760,229,0,135,298,9338
10.086062,229,0,135,299,9337
10.091772,229,0,136,298,9337
10.102335,229,0,136,299,9336
10.107794,229,0,137,298,9336
10.108258,229,0,137,299,9335
10.134269,230,0,136,299,9335
10.137628,230,0,136,300,9334
10.138484,230,0,136,301,9333
10.142734,230,0,137,300,9333
10.143545,230,0,137,301,9332
10.143842,230,0,138,300,9332
10.144905,230,0,138,301,9331
10.151368,230,0,138,302,9330
10.158397,230,0,138,303,9329
10.163110,231,0,137,303,9329
10.165434,231,0,137,304,9328
10.165965,231,0,137,305,9327
10.168296,231,0,137,306,9326
10.171020,231,0,137,307,9325
10.171946,231,0,137,308,9324
10.185305,231,0,137,309,9323
10.186182,231,0,137,310,9322
10.188401,231,0,138,309,9322
10.190582,231,0,138,310,9321
10.192451,231,0,138,311,9320
10.193465,231,0,139,310,9320
10.202564,231,0,139,311,9319
10.207134,231,0,140,310,9319
10.208538,231,0,140,311,9318
10.209701,231,0,140,312,9317
10.209899,231,0,141,311,9317
10.212780,231,0,141,312,9316
10.220504,231,0,141,313,9315
10.223360,231,0,142,312,9315
10.229988,231,0,143,311,9315
10.230286,231,0,144,310,9315
10.234068,231,0,145,309,9315
10.239806,231,0,145,310,9314
10.239810,231,0,145,311,9313
10.243336,232,0,144,311,9313
10.244006,232,0,145,310,9313
10.255436,232,0,145,311,9312
10.261794,232,0,146,310,9312
10.263257,232,0,146,311,9311
10.263695,232,0,146,312,9310
10.263823,233,0,145,312,9310
10.267856,233,0,146,311,9310
10.282779,233,0,146,312,9309
10.285732,233,0,146,313,9308
10.295927,233,0,146,314,9307
10.296120,233,0,146,315,9306
10.296710,234,0,145,315,9306
10.297043,234,0,146,314,9306
10.300630,234,0,146,315,9305
10.308493,234,0,147,314,9305
10.316602,234,0,147,315,9304
10.328074,234,0,147,316,9303
10.328408,234,0,148,315,9303
10.331537,234,0,148,316,9302
10.335592,234,0,149,315,9302
10.339520,234,0,150,314,9302
10.340780,234,0,150,315,9301
10.344300,234,0,150,316,9300
10.349146,234,0,150,317,9299
10.350081,234,0,150,318,9298
10.374210,234,0,150,319,9297
10.377820,234,0,151,318,9297
10.380626,234,0,151,319,9296
10.387206,234,0,151,320,9295
10.389233,235,0,150,320,9295
10.391582,235,0,150,321,9294
10.396881,235,0,150,322,9293
10.400381,235,0,151,321,9293
10.401911,235,0,152,320,9293
10.410325,235,0,153,319,9293
10.411155,235,0,153,320,9292
10.416127,235,0,153,321,9291
10.423788,235,0,153,322,9290
10.424093,235,0,153,323,9289
10.429075,236,0,152,323,9289
10.431350,236,0,152,324,9288
10.432575,236,0,153,323,9288
10.450464,236,0,154,322,9288
10.463763,236,0,154,323,9287
10.464159,236,0,155,322,9287
10.466410,236,0,155,323,9286
10.468941,236,0,156,322,9286
10.471893,236,0,156,323,9285
10.473445,236,0,156,324,9284
10.475181,236,0,157,323,9284
10.477544,236,0,158,322,9284
10.481557,236,0,158,323,9283
10.482216,237,0,157,323,9283
10.482232,237,0,157,324,9282
10.484547,237,0,158,323,9282
10.505076,237,0,159,322,9282
10.511904,237,0,159,323,9281
10.512020,237,0,160,322,9281
10.513754,238,0,159,322,9281
10.521695,239,0,158,322,9281
10.523867,239,0,158,323,9280
10.530886,239,0,158,324,9279
10.535839,239,0,159,323,9279
10.543022,239,0,159,324,9278
10.544029,239,0,160,323,9278
10.548746,240,0,159,323,9278
10.565041,240,0,160,322,9278
10.565647,240,0,160,323,9277
10.566075,241,0,159,323,9277
10.566580,241,0,159,324,9276
10.568386,241,0,160,323,9276
10.592302,241,0,160,324,9275
10.605243,241,0,160,325,9274
10.607435,241,0,161,324,9274
10.609185,241,0,162,323,9274
10.621255,242,0,161,323,9274
10.623508,242,0,161,324,9273
10.623939,242,0,161,325,9272
10.626113,242,0,161,326,9271
10.632445,243,0,160,326,9271
10.636412,243,0,161,325,9271
10.639334,243,0,161,326,9270
10.639823,243,0,161,327,9269
10.640217,243,0,161,328,9268
10.641617,243,0,161,329,9267
10.642714,243,0,161,330,9266
10.643753,243,0,162,329,9266
10.645003,243,0,162,330,9265
10.647342,243,0,163,329,9265
10.650661,243,0,163,330,9264
10.658906,243,0,163,331,9263
10.667225,244,0,162,331,9263
10.672442,244,0,162,332,9262
10.689182,244,0,163,331,9262
10.695544,245,0,162,331,9262
10.699010,245,0,163,330,9262
10.712984,246,0,162,330,9262
10.715251,246,0,162,331,9261
10.718629,246,0,163,330,9261
10.728527,246,0,163,331,9260
10.729529,247,0,162,331,9260
10.743115,248,0,161,331,9260
10.753101,248,0,161,332,9259
10.754877,248,0,161,333,9258
10.769953,248,0,161,334,9257
10.773736,248,0,162,333,9257
10.776588,249,0,161,333,9257
10.777928,249,0,162,332,9257
10.778531,249,0,162,333,9256
10.780595,249,0,162,334,9255
10.781901,249,0,162,335,9254
10.787583,249,0,162,336,9253
10.791343,249,0,162,337,9252
10.795215,250,0,161,337,9252
10.795363,250,0,161,338,9251
10.796168,250,0,161,339,9250
10.813253,250,0,161,340,9249
10.816762,250,0,161,341,9248
10.819337,250,0,161,342,9247
10.819400,250,0,161,343,9246
10.823222,250,0,161,344,9245
10.823392,251,0,160,344,9245
10.826437,251,0,160,345,9244
10.828340,251,0,160,346,9243
10.830591,251,0,160,347,9242
10.831365,251,0,160,348,9241
10.841957,252,0,159,348,9241
10.844646,252,0,159,349,9240
10.850978,252,0,159,350,9239
10.861615,252,0,160,349,9239
10.866724,253,0,159,349,9239
10.874992,254,0,158,349,9239
10.877562,255,0,157,349,9239
10.877640,256,0,156,349,9239
10.877931,256,0,157,348,9239
10.880819,257,0,156,348,9239
10.885508,257,0,157,347,9239
10.888133,258,0,156,347,9239
10.889856,258,0,156,348,9238
10.901117,259,0,155,348,9238
10.905945,259,0,155,349,9237
10.908564,259,0,155,350,9236
10.910245,259,0,155,351,9235
10.910696,260,0,154,351,9235
10.918904,261,0,153,351,9235
10.930322,262,0,152,351,9235
10.931922,263,0,151,351,9235
10.931937,263,0,151,352,9234
10.940021,263,0,152,351,9234
10.956276,263,0,152,352,9233
10.957144,263,0,152,353,9232
10.957458,263,0,153,352,9232
10.968639,263,0,153,353,9231
10.979797,263,0,154,352,9231
10.984446,263,0,154,353,9230
10.985314,264,0,153,353,9230
10.985559,264,0,153,354,9229
10.988609,265,0,152,354,9229
10.994282,265,0,152,355,9228
10.996221,265,0,153,354,9228
11.000456,265,0,154,353,9228
11.001780,265,0,154,354,9227
11.002781,265,0,154,355,9226
11.003948,265,0,154,356,9225
11.005083,265,0,154,357,9224
11.016576,266,0,153,357,9224
11.019315,266,0,153,358,9223
11.021646,266,0,153,359,9222
11.023431,267,0,152,359,9222
11.038974,268,0,151,359,9222
11.040151,269,0,150,359,9222
11.046652,269,0,150,360,9221
11.047955,269,0,151,359,9221
11.049618,269,0,151,360,9220
11.050643,269,0,151,361,9219
11.052716,269,0,151,362,9218
11.054437,269,0,152,361,9218
11.062861,270,0,151,361,9218
11.072937,270,0,152,360,9218
11.073358,270,0,153,359,9218
11.073810,270,0,153,360,9217
11.078238,270,0,154,359,9217
11.083849,271,0,153,359,9217
11.108986,272,0,152,359,9217
11.109685,272,0,152,360,9216
11.110745,272,0,152,361,9215
11.112507,272,0,152,362,9214
11.115608,272,0,152,363,9213
11.115608,272,0,153,362,9213
11.126726,272,0,153,363,9212
11.132193,272,0,154,362,9212
11.138791,273,0,153,362,9212
11.141361,273,0,153,363,9211
11.149874,273,0,153,364,9210
11.151475,274,0,152,364,9210
11.152583,274,0,152,365,9209
11.157149,275,0,151,365,9209
11.171554,276,0,150,365,9209
11.172994,276,0,151,364,9209
11.173120,276,0,152,363,9209
11.173680,276,0,153,362,9209
11.177368,276,0,154,361,9209
11.180849,276,0,155,360,9209
11.184589,276,0,156,359,9209
11.186308,276,0,156,360,9208
11.191975,276,0,157,359,9208
11.194666,276,0,157,360,9207
11.194870,276,0,157,361,9206
11.198272,276,0,157,362,9205
11.202663,276,0,157,363,9204
11.207463,276,0,157,364,9203
11.211680,277,0,156,364,9203
11.214369,277,0,156,365,9202
11.215621,277,0,157,364,9202
11.222733,277,0,157,365,9201
11.225750,277,0,158,364,9201
11.226217,277,0,159,363,9201
11.229972,277,0,159,364,9200
11.233245,277,0,159,365,9199
11.233430,277,0,160,364,9199
11.234140,277,0,161,363,9199
11.235223,277,0,162,362,9199
11.237840,277,0,162,363,9198
11.241522,277,0,163,362,9198
11.247951,277,0,163,363,9197
11.252286,277,0,164,362,9197
11.258175,277,0,165,361,9197
11.259632,277,0,166,360,9197
11.259693,278,0,165,360,9197
11.262611,278,0,165,361,9196
11.263907,278,0,166,360,9196
11.274291,279,0,165,360,9196
11.276991,279,0,165,361,9195
11.278349,279,0,165,362,9194
11.286932,279,0,165,363,9193
11.300054,280,0,164,363,9193
11.305428,280,0,164,364,9192
11.312921,280,0,165,363,9192
11.326425,280,0,166,362,9192
11.326568,280,0,167,361,9192
11.336912,280,0,167,362,9191
11.337633,280,0,167,363,9190
11.342720,281,0,166,363,9190
11.343827,281,0,166,364,9189
11.346465,282,0,165,364,9189
11.346873,282,0,165,365,9188
11.353276,282,0,166,364,9188
11.357125,282,0,166,365,9187
11.362838,283,0,165,365,9187
11.365175,284,0,164,365,9187
11.372037,285,0,163,365,9187
11.380158,285,0,164,364,9187
11.381679,285,0,164,365,9186
11.385114,285,0,164,366,9185
11.389027,285,0,165,365,9185
11.398562,285,0,166,364,9185
11.401649,286,0,165,364,9185
11.404127,287,0,164,364,9185
11.404631,288,0,163,364,9185
11.417031,289,0,162,364,9185
11.421432,289,0,162,365,9184
11.424850,290,0,161,365,9184
11.425985,290,0,161,366,9183
11.426957,291,0,160,366,9183
11.428626,291,0,160,367,9182
11.428908,291,0,161,366,9182
11.430267,291,0,161,367,9181
11.431479,291,0,162,366,9181
11.436652,292,0,161,366,9181
11.436785,292,0,161,367,9180
11.452049,292,0,161,368,9179
11.452631,293,0,160,368,9179
11.456295,294,0,159,368,9179
11.466074,294,0,160,367,9179
11.469723,295,0,159,367,9179
11.471523,295,0,160,366,9179
11.473816,295,0,161,365,9179
11.474667,296,0,160,365,9179
11.482677,296,0,161,364,9179
11.487045,296,0,161,365,9178
11.488775,296,0,162,364,9178
11.495231,296,0,163,363,9178
11.500780,297,0,162,363,9178
11.504048,298,0,161,363,9178
11.505098,298,0,161,364,9177
11.507538,298,0,162,363,9177
11.518177,298,0,163,362,9177
11.522522,298,0,163,363,9176
11.525696,298,0,163,364,9175
11.527024,298,0,164,363,9175
11.530758,298,0,165,362,9175
11.534273,298,0,165,363,9174
11.542999,299,0,164,363,9174
11.543438,299,0,164,364,9173
11.545076,299,0,165,363,9173
11.545225,299,0,165,364,9172
11.550669,299,0,166,363,9172
11.551891,299,0,166,364,9171
11.552812,300,0,165,364,9171
11.561158,300,0,166,363,9171
11.561882,300,0,166,364,9170
11.569434,300,0,166,365,9169
11.572078,300,0,166,366,9168
11.573935,300,0,167,365,9168
11.575664,301,0,166,365,9168
11.576864,301,0,166,366,9167
11.582681,301,0,167,365,9167
11.583148,301,0,167,366,9166
11.586314,301,0,168,365,9166
11.596040,301,0,168,366,9165
11.607729,301,0,169,365,9165
11.608409,301,0,169,366,9164
11.610758,302,0,168,366,9164
11.612600,302,0,168,367,9163
11.628213,302,0,168,368,9162
11.630884,303,0,167,368,9162
11.638733,303,0,167,369,9161
11.641749,303,0,167,370,9160
11.643570,303,0,168,369,9160
11.643996,303,0,168,370,9159
11.645403,303,0,168,371,9158
11.648364,304,0,167,371,9158
11.650228,304,0,167,372,9157
11.653635,304,0,167,373,9156
11.655453,304,0,167,374,9155
11.657042,305,0,166,374,9155
11.657718,305,0,166,375,9154
11.658056,305,0,166,376,9153
11.663560,305,0,166,377,9152
11.664298,305,0,167,376,9152
11.666686,305,0,168,375,9152
11.668208,305,0,169,374,9152
11.672815,305,0,169,375,9151
11.673596,305,0,169,376,9150
11.676549,305,0,169,377,9149
11.679084,306,0,168,377,9149
11.687421,306,0,168,378,9148
11.692817,306,0,168,379,9147
11.693243,306,0,168,380,9146
11.694922,307,0,167,380,9146
11.694966,307,0,168,379,9146
11.695074,308,0,167,379,9146
11.695145,308,0,167,380,9145
11.695426,308,0,167,381,9144
11.697914,308,0,168,380,9144
11.699768,309,0,167,380,9144
11.700018,309,0,167,381,9143
11.700977,309,0,167,382,9142
11.701801,309,0,168,381,9142
11.702444,309,0,169,380,9142
11.705329,310,0,168,380,9142
11.708499,310,0,168,381,9141
11.708535,310,0,169,380,9141
11.709485,310,0,170,379,9141
11.711560,310,0,170,380,9140
11.713910,311,0,169,380,9140
11.714645,311,0,170,379,9140
11.722475,311,0,170,380,9139
11.722531,311,0,170,381,9138
11.726822,311,0,170,382,9137
11.729156,312,0,169,382,9137
11.738409,312,0,169,383,9136
11.746467,312,0,170,382,9136
11.747012,312,0,171,381,9136
11.752142,312,0,171,382,9135
11.758033,313,0,170,382,9135
11.769834,314,0,169,382,9135
11.771587,314,0,169,383,9134
11.773741,314,0,169,384,9133
11.773963,315,0,168,384,9133
11.775510,316,0,167,384,9133
11.776170,316,0,168,383,9133
11.777246,316,0,168,384,9132
11.777389,316,0,168,385,9131
11.780550,316,0,169,384,9131
11.783064,317,0,168,384,9131
11.784003,317,0,168,385,9130
11.784463,317,0,168,386,9129
11.787482,317,0,169,385,9129
11.790451,317,0,170,384,9129
11.791078,317,0,171,383,9129
11.793492,317,0,172,382,9129
11.793651,317,0,172,383,9128
11.798069,317,0,172,384,9127
11.801973,317,0,172,385,9126
11.808459,317,0,172,386,9125
11.808932,317,0,172,387,9124
11.812399,318,0,171,387,9124
11.818767,319,0,170,387,9124
11.822569,319,0,170,388,9123
11.824674,319,0,170,389,9122
11.827448,319,0,171,388,9122
11.828805,319,0,171,389,9121
11.830068,319,0,171,390,9120
11.838175,319,0,171,391,9119
11.839936,319,0,172,390,9119
11.840408,319,0,172,391,9118
11.842567,319,0,173,390,9118
11.846327,319,0,173,391,9117
11.855542,319,0,174,390,9117
11.863988,319,0,175,389,9117
11.864515,319,0,175,390,9116
11.866938,319,0,175,391,9115
11.872414,319,0,176,390,9115
11.873860,319,0,176,391,9114
11.881016,320,0,175,391,9114
11.886676,320,0,175,392,9113
11.888027,320,0,176,391,9113
11.888197,320,0,176,392,9112
11.894594,320,0,176,393,9111
11.895510,320,0,176,394,9110
11.895799,320,0,176,395,9109
11.897964,320,0,177,394,9109
11.903710,321,0,176,394,9109
11.909639,322,0,175,394,9109
11.910330,322,0,176,393,9109
11.913288,322,0,177,392,9109
11.915808,323,0,176,392,9109
11.925252,323,0,176,393,9108
11.929637,323,0,176,394,9107
11.934321,323,0,177,393,9107
11.937269,323,0,177,394,9106
11.937863,323,0,178,393,9106
11.943333,323,0,179,392,9106
11.946847,323,0,180,391,9106
11.950094,324,0,179,391,9106
11.954307,324,0,179,392,9105
11.955955,324,0,180,391,9105
11.960325,324,0,180,392,9104
11.963395,324,0,180,393,9103
11.964879,324,0,181,392,9103
11.967551,325,0,180,392,9103
11.970222,326,0,179,392,9103
11.970579,326,0,180,391,9103
11.974387,326,0,180,392,9102
11.976553,327,0,179,392,9102
11.976638,327,0,179,393,9101
11.984148,327,0,179,394,9100
11.997327,327,0,179,395,9099
12.001441,328,0,178,395,9099
12.009425,328,0,178,396,9098
12.012501,328,0,179,395,9098
12.034470,329,0,178,395,9098
12.039276,329,0,178,396,9097
12.040470,329,0,178,397,9096
12.049349,329,0,179,396,9096
12.049902,329,0,180,395,9096
12.051630,329,0,180,396,9095
12.053083,329,0,181,395,9095
12.053210,330,0,180,395,9095
12.070400,330,0,180,396,9094
12.073609,330,0,180,397,9093
12.083430,331,0,179,397,9093
12.087159,331,0,179,398,9092
12.090429,331,0,179,399,9091
12.093032,331,0,179,400,9090
12.096597,331,0,179,401,9089
12.104427,331,0,179,402,9088
12.112071,331,0,179,403,9087
12.121885,332,0,178,403,9087
12.125980,332,0,178,404,9086
12.131579,332,0,178,405,9085
12.138617,333,0,177,405,9085
12.141648,333,0,178,404,9085
12.157157,333,0,179,403,9085
12.160287,333,0,180,402,9085
12.163129,333,0,181,401,9085
12.166991,333,0,182,400,9085
12.168507,333,0,183,399,9085
12.169914,333,0,183,400,9084
12.177761,333,0,184,399,9084
12.177811,334,0,183,399,9084
12.182399,334,0,184,398,9084
12.185911,335,0,183,398,9084
12.197095,335,0,183,399,9083
12.198919,335,0,183,400,9082
12.199441,336,0,182,400,9082
12.201560,336,0,183,399,9082
12.202136,337,0,182,399,9082
12.203183,338,0,181,399,9082
12.205516,338,0,182,398,9082
12.207067,338,0,182,399,9081
12.208042,338,0,182,400,9080
12.211291,338,0,182,401,9079
12.212957,338,0,182,402,9078
12.214701,338,0,182,403,9077
12.216953,338,0,183,402,9077
12.223765,339,0,182,402,9077
12.225845,339,0,182,403,9076
12.228151,339,0,182,404,9075
12.229975,340,0,181,404,9075
12.234482,340,0,182,403,9075
